学校,考试方式,院系所,专业,研究方向,政治,外语,业务课1,业务课2
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(817)中国现当代文学                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050102)语言学及应用语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(818)现代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050102)语言学及应用语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(818)现代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050102)语言学及应用语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(818)现代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050103)汉语言文字学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(820)古代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050103)汉语言文字学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(820)古代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050103)汉语言文字学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(618)语言学概论                 ,(820)古代汉语                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(819)中国古代文学史                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(819)中国古代文学史                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(819)中国古代文学史                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050107)中国少数民族语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(821)多民族作家文学与民间文学                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050107)中国少数民族语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(821)多民族作家文学与民间文学                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050107)中国少数民族语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(821)多民族作家文学与民间文学                 
(11407)北方民族大学,统考,(015)外国语学院,(0501Z1)汉外对比语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(626)专业英语                 ,(848)英语语言学概论                 
(11407)北方民族大学,统考,(015)外国语学院,(0501Z1)汉外对比语言学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(626)专业英语                 ,(848)英语语言学概论                 
